global_batch,control_batch,arrow_task_batch,qa_task_batch,mem_canvas_batch,blue_line_direction_batch,gold_direction_batch,gold_proximity_batch,please_turn_batch,relposition_qa_batch,direction_names_batch,primary_solver_batch,secondary_solver_batch
365400,0.000610,0.000963,0.003063,0.007187,0.001121,0.000994,0.000993,0.002139,0.001157,0.000660,0.000153,0.000152
365500,0.000632,0.000999,0.003073,0.007032,0.001129,0.000998,0.000996,0.002124,0.001098,0.000709,0.000143,0.000156
365600,0.000622,0.000957,0.003078,0.007278,0.001130,0.000996,0.000997,0.002109,0.001171,0.000642,0.000143,0.000156
365700,0.000605,0.000909,0.003071,0.006800,0.001136,0.000995,0.000991,0.002109,0.001350,0.000665,0.000147,0.000170
365800,0.000579,0.000935,0.003081,0.006983,0.001140,0.000992,0.000996,0.002113,0.001296,0.000593,0.000164,0.000153
365900,0.000615,0.000913,0.003071,0.006770,0.001132,0.000994,0.000993,0.002144,0.001187,0.000749,0.000156,0.000155
366000,0.000607,0.000886,0.003072,0.008021,0.001133,0.000995,0.000995,0.002120,0.001216,0.000638,0.000155,0.000160
366100,0.000603,0.000907,0.003071,0.006348,0.001145,0.000995,0.000998,0.002093,0.001294,0.000634,0.000144,0.000176
366200,0.000585,0.001009,0.003073,0.006084,0.001130,0.000997,0.000995,0.002102,0.001368,0.000671,0.000164,0.000158
366300,0.000598,0.000992,0.003076,0.006755,0.001129,0.000995,0.001001,0.002130,0.001228,0.000601,0.000164,0.000166
366400,0.000570,0.000984,0.003076,0.007483,0.001122,0.000993,0.000993,0.002113,0.001270,0.000594,0.000148,0.000153
366500,0.000562,0.001003,0.003078,0.007148,0.001137,0.000996,0.000995,0.002168,0.001242,0.000623,0.000149,0.000156
366600,0.000617,0.001002,0.003066,0.007372,0.001131,0.001002,0.000995,0.002171,0.001205,0.000600,0.000146,0.000168
366700,0.000589,0.000931,0.003077,0.006556,0.001129,0.000993,0.000993,0.002138,0.001251,0.000485,0.000148,0.000158
366800,0.000580,0.001082,0.003073,0.007802,0.001137,inf,0.000996,0.002118,0.001181,0.000703,0.000168,0.000168
366900,0.000625,0.000989,0.003071,0.006595,0.001142,0.000997,0.000996,0.002063,0.001365,0.000639,0.000158,0.000152
367000,0.000601,0.000997,0.003073,0.007443,0.001125,0.000994,0.000993,0.002127,0.001073,0.000624,0.000148,0.000162
367100,0.000600,0.000990,0.003072,0.005755,0.001138,0.000997,0.000996,0.002133,0.001159,0.000634,0.000151,0.000150
367200,0.000615,0.001000,0.003080,0.006349,0.001135,0.000994,0.000996,0.002117,0.001229,0.000578,0.000158,0.000178
367300,0.000614,0.000989,0.003073,0.007738,0.001142,0.000995,0.000992,0.002118,0.001033,0.000660,0.000169,0.000153
367400,0.000567,0.000921,0.003073,0.006468,0.001118,0.000994,0.000995,0.002137,0.001115,0.000636,0.000155,0.000153
367500,0.000586,0.000951,0.003071,0.007732,0.001133,0.000997,0.000997,0.002164,0.001067,0.000697,0.000141,0.000155
367600,0.000592,0.000970,0.003084,0.006377,0.001132,0.000995,0.000992,0.002128,0.001153,0.000679,0.000153,0.000162
367700,0.000587,0.000982,0.003071,0.006958,0.001143,0.000994,0.000995,0.002101,0.001307,0.000610,0.000150,0.000160
367800,0.000572,0.000879,0.003071,0.006504,0.001140,0.000993,0.000994,0.002115,0.001271,0.000645,0.000178,0.000166
367900,0.000564,0.000962,0.003074,0.006768,0.001128,0.000992,0.000993,0.002168,0.001190,0.000619,0.000156,0.000155
368000,0.000589,0.001015,0.003077,0.007021,0.001129,0.000996,0.000994,0.002119,0.001100,0.000556,0.000165,0.000160
368100,0.000605,0.000984,0.003081,0.006941,0.001128,0.000996,0.000997,0.002125,0.001371,0.000572,0.000144,0.000155
368200,0.000586,0.000942,0.003072,0.006499,0.001128,0.000996,0.000995,0.002081,0.001265,0.000559,0.000140,0.000170
368300,0.000584,0.000966,0.003075,0.007171,0.001139,0.000994,0.000994,0.002127,0.001244,0.000600,0.000145,0.000159
368400,0.000569,0.000994,0.003070,0.007401,0.001130,0.000997,0.000996,0.002129,0.001170,0.000672,0.000159,0.000160
368500,0.000598,0.000996,0.003071,0.006474,0.001131,0.000996,0.000994,0.002089,0.001165,0.000533,0.000144,0.000150
368600,0.000650,0.000974,0.003074,0.006965,0.001142,0.000995,0.000996,0.002122,0.001531,0.000634,0.000142,0.000158
368700,0.000590,0.001082,0.003073,0.006770,0.001123,0.000998,0.000996,0.002125,0.001458,0.000554,0.000160,0.000163
368800,0.000591,0.000981,0.003080,0.006065,0.001118,0.000993,0.000995,0.002105,0.001445,0.000607,0.000149,0.000151
368900,0.000610,0.000916,0.003070,0.006988,0.001126,0.000994,0.000995,0.002083,0.001337,0.000651,0.000163,0.000175
369000,0.000590,0.000987,0.003078,0.006563,0.001123,0.000992,0.000994,0.002126,0.001155,0.000684,0.000158,0.000162
369100,0.000598,0.001002,0.003071,0.006555,0.001128,0.000995,0.000997,0.002156,0.001334,0.000640,0.000157,0.000170
369200,0.000608,0.000942,0.003084,0.007239,0.001126,0.000996,0.000995,0.002136,0.001591,inf,0.000157,0.000158
369300,0.000598,0.000933,0.003069,0.006547,0.001130,0.000994,0.000991,0.002128,0.001268,0.000672,0.000155,0.000165
369400,0.000605,0.000956,0.003079,0.006747,0.001121,0.001000,0.000998,0.002113,0.001119,0.000733,0.000156,0.000158
369500,0.000575,0.000941,0.003069,0.008296,0.001124,0.000996,0.000998,0.002131,0.001250,0.000630,0.000162,0.000162
369600,0.000544,0.000911,0.003075,0.006972,0.001141,0.000994,0.000993,0.002140,0.001462,0.000668,0.000149,0.000170
369700,0.000622,0.000950,0.003082,0.006777,0.001118,0.000995,0.000994,0.002097,0.001177,0.000640,0.000154,0.000159
369800,0.000617,0.000930,0.003077,0.007733,0.001125,0.000994,0.000994,0.002131,0.001215,0.000639,0.000143,0.000163
369900,0.000593,0.000985,0.003076,0.006370,0.001126,0.000996,0.000994,0.002117,0.001145,0.000761,0.000187,0.000146
370000,0.000574,0.000984,0.003072,0.007256,0.001129,0.000997,0.000997,0.002127,0.001125,0.000594,0.000166,0.000154
370100,0.000583,0.000924,0.003076,0.006914,0.001133,0.000993,0.000995,0.002178,0.001328,0.000633,0.000147,0.000162
370200,0.000579,0.000937,0.003075,0.006226,0.001127,0.000993,0.000993,0.002124,0.001143,0.000642,0.000164,0.000165
370300,0.000570,0.000923,0.003070,0.006607,inf,0.000996,0.000993,0.002143,0.001381,0.000627,0.000153,0.000161
370400,0.000606,0.000929,0.003071,0.008533,0.001127,0.000996,0.000998,0.002139,0.001384,0.000638,0.000167,0.000160
370500,0.000587,0.000957,0.003074,0.007181,0.001143,0.001009,0.001002,0.002117,0.001614,0.000629,0.000167,0.000153
370600,0.000565,0.000975,0.003076,0.006601,0.001130,0.000995,0.000994,0.002176,0.001180,0.000613,0.000158,0.000156
370700,0.000605,0.000897,0.003077,0.006743,0.001138,0.000996,0.000999,0.002123,0.001279,0.000616,0.000150,0.000161
370800,0.000599,0.000984,0.003071,0.006412,0.001131,0.000997,0.000996,0.002099,0.001207,0.000616,0.000143,0.000164
370900,0.000595,0.001004,0.003073,0.005801,0.001126,0.000994,0.000995,0.002112,0.001153,0.000636,0.000150,0.000166
371000,0.000570,0.000928,0.003070,0.007116,0.001132,0.000992,0.000994,0.002091,0.001290,0.000626,0.000158,0.000158
371100,0.000588,0.001051,0.003078,0.006494,0.001135,0.000994,0.000996,0.002148,0.001345,0.000659,0.000158,0.000150
371200,0.000604,0.000974,0.003074,0.007526,0.001134,0.000993,0.000995,0.002121,0.001463,0.000693,0.000162,0.000152
371300,0.000613,0.000976,0.003077,0.006499,0.001139,0.000996,0.000990,0.002123,0.001240,0.000692,0.000162,0.000161
371400,0.000607,0.000985,0.003077,0.006521,0.001150,0.000999,0.000998,0.002132,0.001407,0.000702,0.000148,0.000155
371500,0.000591,0.000979,0.003068,0.005704,0.001126,0.000997,0.000996,0.002076,0.001160,0.000627,0.000164,0.000153
371600,0.000565,0.000921,0.003078,0.006947,0.001132,0.000996,0.000993,0.002141,0.001261,0.000652,0.000157,0.000158
371700,0.000642,0.001006,0.003074,0.007192,0.001111,0.000996,0.000997,0.002142,0.001365,0.000633,0.000152,0.000160
371800,0.000586,0.001020,0.003069,0.007682,0.001137,0.000994,0.000994,0.002114,0.001138,0.000624,0.000148,0.000157
371900,0.000575,0.001028,0.003076,0.006247,0.001121,0.000995,0.000993,0.002122,0.001407,0.000662,0.000157,0.000181
372000,0.000611,0.000964,0.003072,0.006058,0.001134,0.000997,0.000998,0.002121,0.001170,0.000604,0.000150,0.000160
372100,0.000610,0.000976,0.003074,0.006968,0.001123,0.000994,0.000992,0.002135,0.001222,0.000653,0.000154,0.000160
372200,0.000625,0.001052,0.003076,0.007739,0.001134,0.000994,0.000992,0.002128,0.001233,0.000545,0.000139,0.000164
372300,0.000597,0.001018,0.003075,0.006216,0.001131,0.000994,0.000995,0.002140,0.001315,0.000680,0.000158,0.000154
372400,0.000602,0.001002,0.003074,0.007853,0.001132,0.000993,0.000995,0.002103,0.001116,0.000672,0.000158,0.000153
372500,0.000578,0.000973,0.003082,0.006503,0.001123,0.000996,0.000998,0.002146,0.001314,0.000681,0.000148,0.000168
372600,0.000581,0.000947,0.003070,0.006389,0.001134,0.000989,0.000995,0.002100,0.001179,0.000624,0.000151,0.000154
372700,0.000594,0.000967,0.003066,0.006656,0.001126,0.001001,0.000999,0.002139,0.001138,0.000616,0.000175,0.000149
372800,0.000590,0.000973,0.003074,0.006780,0.001137,0.000994,0.000992,0.002120,0.001097,0.000599,0.000154,0.000161
372900,0.000599,0.001005,0.003073,0.007284,0.001132,0.000993,0.000994,0.002101,0.001137,0.000606,0.000144,0.000144
373000,0.000572,0.000936,0.003078,0.007061,0.001131,0.000993,0.000995,0.002126,0.001094,0.000645,0.000147,0.000163
373100,0.000582,0.000951,0.003074,0.006635,0.001139,0.000996,0.000994,0.002121,0.001313,0.000732,0.000154,0.000153
373200,0.000595,0.000992,0.003076,0.006802,0.001130,0.000995,0.000993,0.002123,0.001224,0.000678,0.000153,0.000150
373300,0.000599,0.000916,0.003073,0.006894,0.001127,0.000993,0.000994,0.002129,0.001162,0.000665,0.000153,0.000156
373400,0.000590,0.000954,0.003070,0.006964,0.001141,0.000995,0.000994,0.002094,0.001301,0.000641,0.000154,0.000148
373500,0.000581,0.000900,0.003074,0.006325,0.001134,0.000996,0.000995,0.002117,0.001083,0.000543,0.000141,0.000149
373600,0.000605,0.000954,0.003074,0.007947,0.001124,0.000991,0.001000,0.002116,0.001483,0.000588,0.000155,0.000170
373700,0.000594,0.000942,0.003072,0.006790,0.001132,0.000998,0.000996,0.002106,0.001197,0.000582,0.000172,0.000147
373800,0.000605,0.000878,0.003072,0.006326,0.001129,0.000992,0.000994,0.002157,0.001210,0.000648,0.000163,0.000156
373900,0.000593,0.000971,0.003075,0.006255,0.001127,0.000994,0.000995,0.002137,0.001259,0.000634,0.000151,0.000160
374000,0.000573,0.000913,0.003072,0.006761,0.001124,0.000997,0.000997,0.002143,0.001302,0.000689,0.000158,0.000151
374100,0.000566,0.000973,0.003084,0.006769,0.001125,0.000995,0.000995,0.002107,0.001123,0.000586,0.000147,0.000150
374200,0.000585,0.001065,0.003067,0.007325,0.001131,0.000993,0.000995,0.002072,0.001129,0.000668,0.000158,0.000148
374300,0.000596,0.000938,0.003077,0.006217,0.001123,0.000996,0.000995,0.002139,0.001115,0.000709,0.000160,0.000163
374400,0.000616,0.000978,0.003073,0.008111,0.001137,0.001007,0.001000,0.002120,0.001283,0.000696,0.000159,0.000163
374500,0.000585,0.000927,0.003072,0.006751,0.001120,0.000994,0.000993,0.002154,0.001302,0.000682,0.000161,0.000154
374600,0.000563,0.000876,0.003079,0.006757,0.001131,0.000998,0.000996,0.002158,0.001263,0.000688,0.000151,0.000162
374700,0.000601,0.000951,0.003076,0.006257,0.001126,0.000996,0.000996,0.002110,0.001225,0.000657,0.000154,0.000154
374800,0.000585,0.001001,0.003077,0.007350,0.001114,0.000995,0.000997,0.002135,0.001136,0.000659,0.000146,0.000162
374900,0.000578,0.000940,0.003074,0.006771,0.001133,0.000995,0.000993,0.002145,0.001624,0.000670,0.000155,0.000163
375000,0.000607,0.000951,0.003071,0.007697,0.001140,0.001001,0.000995,0.002119,0.001232,0.000625,0.000163,0.000151
375100,0.000584,0.000993,0.003072,0.007414,0.001131,0.000991,0.000995,0.002147,0.001679,0.000616,0.000154,0.000159
375200,0.000576,0.000905,0.003081,0.006506,0.001123,0.000993,0.000993,0.002115,0.001165,0.000714,0.000160,0.000157
375300,0.000574,0.000938,0.003069,0.005618,0.001140,0.000997,0.000997,0.002155,0.001275,0.000698,0.000184,0.000169
375400,0.000571,0.000993,0.003072,0.006962,0.001142,0.000995,0.000994,0.002125,0.001083,0.000734,0.000157,0.000152
375500,0.000599,0.000982,0.003077,0.007332,0.001137,0.000995,0.000996,0.002114,0.001108,0.000714,0.000161,0.000158
375600,0.000620,0.000929,0.003075,0.006926,0.001135,0.000992,0.000996,0.002115,0.001168,0.000678,0.000160,0.000152
375700,0.000560,0.000911,0.003062,0.006402,0.001130,0.000995,0.000993,0.002103,0.001121,0.000606,0.000143,0.000160
375800,0.000618,0.001008,0.003074,0.005625,0.001130,0.000993,0.000996,0.002125,0.001217,0.000589,0.000163,0.000148
375900,0.000609,0.001001,0.003078,0.006735,0.001133,0.001000,0.000996,0.002123,0.001199,0.000611,0.000147,0.000155
376000,0.000606,0.000905,0.003068,0.005985,0.001124,0.000996,0.000997,0.002132,0.001218,0.000805,0.000157,0.000157
376100,0.000619,0.000966,0.003072,0.006027,0.001124,0.000992,0.000995,0.002142,0.001271,0.000683,0.000160,0.000163
376200,0.000658,0.000938,0.003077,0.007494,0.001134,0.000993,0.000995,0.002170,0.001397,0.000571,0.000160,0.000182
376300,0.000570,0.000933,0.003077,0.006790,0.001118,0.000995,0.000994,0.002120,0.001318,0.000669,0.000145,0.000143
376400,0.000613,0.000957,0.003077,0.006544,0.001145,0.000998,0.000996,0.002112,0.001072,0.000639,0.000145,0.000161
376500,0.000591,0.001052,0.003072,0.005968,0.001127,0.000994,0.000995,0.002136,0.001220,0.000557,0.000191,0.000161
376600,0.000591,0.000955,0.003077,0.006742,0.001130,0.000997,0.000995,0.002124,0.001269,0.000706,0.000149,0.000163
376700,0.000591,0.000971,0.003070,0.007770,0.001127,0.000994,0.000992,0.002154,0.001136,0.000647,0.000168,0.000167
376800,0.000580,0.000945,0.003078,0.006750,0.001125,0.000993,0.000998,0.002149,0.001179,0.000660,0.000154,0.000176
376900,0.000579,0.000965,0.003072,0.007262,0.001124,0.000998,0.000996,0.002107,0.001373,0.000676,0.000160,0.000159
377000,0.000597,0.001095,0.003072,0.006920,0.001114,0.000995,0.000993,0.002167,0.001118,0.000639,0.000152,0.000158
377100,0.000601,0.000941,0.003084,0.005519,0.001136,0.000995,0.000993,0.002121,0.001330,0.000625,0.000141,0.000161
377200,0.000589,0.000997,0.003076,0.006730,0.001124,0.000995,0.000995,0.002160,0.001405,0.000695,0.000145,0.000162
377300,0.000611,0.000943,0.003069,0.007024,0.001139,0.000996,0.000996,0.002102,0.001183,0.000711,0.000143,0.000151
377400,0.000568,0.000966,0.003085,0.006739,0.001129,0.000995,0.000993,0.002156,0.001473,0.000615,0.000169,0.000156
377500,0.000610,0.000976,0.003071,0.006597,0.001121,0.000992,0.000995,0.002103,0.001188,0.000655,0.000144,0.000156
377600,0.000588,0.001047,0.003074,0.005841,0.001137,0.000993,0.000994,0.002150,0.001222,0.000607,0.000151,0.000169
377700,0.000589,0.000976,0.003072,0.007082,0.001147,0.000994,0.000991,0.002138,0.002112,0.000549,0.000153,0.000156
377800,0.000587,0.000930,0.003074,0.006753,0.001113,0.000994,0.000995,0.002120,0.001400,0.000715,0.000145,0.000162
377900,0.000561,0.000971,0.003078,0.006163,0.001132,0.000999,0.000995,0.002104,0.001272,0.000659,0.000150,0.000157
378000,0.000583,0.001049,0.003074,0.007370,0.001141,0.000995,0.000994,0.002107,0.001106,0.000601,0.000148,0.000157
378100,0.000607,0.000994,0.003078,0.006080,0.001127,0.000996,0.000992,0.002111,0.001293,0.000528,0.000140,0.000156
378200,0.000567,0.000975,0.003073,0.006563,0.001143,0.000995,0.000995,0.002097,0.001297,0.000691,0.000152,0.000151
378300,0.000606,0.000958,0.003068,0.007021,0.001131,0.000998,0.000998,0.002184,0.001596,0.000703,0.000149,0.000174
378400,0.000633,0.000947,0.003074,0.006773,0.001133,0.000993,0.000993,0.002128,0.001171,0.000610,0.000157,0.000170
378500,0.000606,0.000971,0.003071,0.006548,0.001134,0.000994,0.000997,0.002169,0.001267,0.000695,0.000150,0.000167
378600,0.000610,0.000936,0.003075,0.006762,0.001138,0.000997,0.000996,0.002117,0.001253,0.000767,0.000143,0.000157
378700,0.000589,0.000958,0.003071,0.007075,0.001139,0.000994,0.000995,0.002157,0.001375,0.000604,0.000159,0.000159
378800,0.000584,0.000948,0.003079,0.006019,0.001129,0.000995,0.000993,0.002115,0.001175,0.000659,0.000146,0.000154
378900,0.000574,0.000993,0.003069,0.007305,0.001126,0.000998,0.000998,0.002162,0.001102,0.000684,0.000144,0.000162
379000,0.000612,0.000955,0.003068,0.006583,0.001138,0.000994,0.000992,0.002112,0.001299,0.000578,0.000135,0.000151
379100,0.000592,0.000864,0.003075,0.006763,0.001133,0.000995,0.000993,0.002097,0.001201,0.000689,0.000163,0.000153
379200,0.000576,0.001025,0.003073,0.006548,0.001132,0.000997,0.000997,0.002120,0.001182,0.000606,0.000148,0.000167
379300,0.000585,0.000873,0.003073,0.006778,0.001135,0.000996,0.000994,0.002096,0.001163,0.000644,0.000161,0.000154
379400,0.000553,0.000956,0.003072,0.006992,0.001133,0.000995,0.000992,0.002160,0.001323,0.000567,0.000154,0.000168
379500,0.000587,0.000957,0.003079,0.007375,0.001139,0.000994,0.000993,0.002127,0.001105,0.000606,0.000145,0.000181
379600,0.000592,0.000925,0.003076,0.007061,0.001127,0.000994,0.000995,0.002104,0.001128,0.000650,0.000148,0.000150
379700,0.000595,0.000994,0.003073,0.007169,0.001122,0.000992,0.000992,0.002122,0.001209,0.000671,0.000138,0.000155
379800,0.000619,0.000929,0.003077,0.006412,0.001121,0.000996,0.001004,0.002123,0.001198,0.000700,0.000141,0.000151
379900,0.000558,0.000937,0.003075,0.006740,0.001128,0.000995,0.000996,0.002140,0.001137,0.000609,0.000152,0.000157
380000,0.000577,0.000924,0.003072,0.006164,0.001128,0.000996,0.000992,0.002077,0.001103,0.000668,0.000151,0.000147
380100,0.000596,0.001028,0.003076,0.006760,0.001139,0.000994,0.000996,0.002124,0.001141,0.000556,0.000150,0.000148
380200,0.000600,0.000935,0.003064,0.006557,0.001131,0.000997,0.000996,0.002104,0.001266,0.000670,0.000163,0.000154
380300,0.000568,0.000998,0.003078,0.006476,0.001165,0.000996,0.000997,0.002134,0.001247,0.000626,0.000175,0.000160
380400,0.000572,0.001025,0.003071,0.006785,0.001130,0.000992,0.000994,0.002150,0.001240,0.000682,0.000167,0.000176
380500,0.000631,0.001000,0.003076,0.007210,0.001143,0.000997,0.000997,0.002159,0.001068,0.000578,0.000151,0.000153
380600,0.000615,0.000948,0.003072,0.005863,0.001142,0.000994,0.000995,0.002136,0.001194,0.000656,0.000164,0.000148
380700,0.000583,0.000970,0.003070,0.006807,0.001144,0.000994,0.000996,0.002155,0.001559,0.000793,0.000151,0.000158
380800,0.000616,0.000986,0.003076,0.006499,0.001131,0.000995,0.000993,0.002170,0.001289,0.000608,0.000157,0.000166
380900,0.000597,0.000977,0.003069,0.007097,0.001137,0.000995,0.000995,0.002150,0.001133,0.000682,0.000151,0.000155
381000,0.000618,0.000950,0.003073,0.006787,0.001115,0.000993,0.000993,0.002147,0.001201,0.000704,0.000151,0.000164
381100,0.000580,0.000965,0.003083,0.006395,0.001129,0.000994,0.000996,0.002117,0.001441,0.000699,0.000157,0.000162
381200,0.000633,0.000990,0.003074,0.006292,0.001152,0.000995,0.000997,0.002125,0.001480,0.000719,0.000148,0.000162
381300,0.000588,0.000956,0.003073,0.006819,0.001130,0.000994,0.000994,0.002175,0.001213,0.000606,0.000167,0.000155
381400,0.000594,0.001013,0.003076,0.007437,0.001134,0.000994,0.000994,0.002094,0.001130,0.000705,0.000162,0.000164
381500,0.000622,0.001044,0.003074,0.006325,0.001138,0.000994,0.000995,0.002118,0.001239,0.000638,0.000150,0.000153
381600,0.000623,0.000935,0.003068,0.006966,0.001116,0.000995,0.000995,0.002111,0.001277,0.000685,0.000147,0.000162
381700,0.000585,0.001024,0.003074,0.006177,0.001127,0.000993,0.000991,0.002101,0.001193,0.000633,0.000159,0.000141
381800,0.000597,0.000936,0.003073,0.007403,0.001144,0.000996,0.000995,0.002110,0.001366,0.000635,0.000157,0.000155
381900,0.000619,0.000901,0.003073,0.006540,0.001126,0.000995,0.000994,0.002135,0.001181,0.000622,0.000159,0.000166
382000,0.000585,0.000958,0.003083,0.005900,0.001140,0.000992,0.000990,0.002125,0.001448,0.000570,0.000158,0.000161
382100,0.000587,0.000910,0.003079,0.006762,0.001126,0.000993,0.000995,0.002167,0.001203,0.000561,0.000151,0.000149
382200,0.000637,0.000965,0.003071,0.007541,0.001127,0.000992,0.000993,0.002135,0.001017,0.000655,0.000145,0.000161
