global_batch,control_batch,arrow_task_batch,qa_task_batch,mem_canvas_batch,blue_line_direction_batch,gold_direction_batch,gold_proximity_batch,please_turn_batch,relposition_qa_batch,direction_names_batch
319300,0.000551,0.001010,0.001847,0.006540,0.000780,0.000743,0.000750,0.002237,0.001504,0.001377
319400,0.000538,0.000950,0.001844,0.006991,0.000782,0.000746,0.000736,0.002221,0.001497,0.001395
319500,0.000535,0.001030,0.001859,0.006166,0.000781,0.000745,0.000737,0.002220,0.001447,0.001398
319600,0.000544,0.001045,0.001838,0.006370,0.000780,0.000735,0.000755,0.002256,0.001493,0.001375
319700,0.000539,0.001015,0.001847,0.006576,0.000770,0.000739,0.000745,0.002226,0.001551,0.001430
319800,0.000529,0.000942,0.001812,0.007072,0.000763,0.000743,0.000751,0.002231,0.001556,0.001494
319900,0.000509,0.000971,0.001849,0.006492,0.000786,0.000757,0.000755,0.002236,0.001476,0.001317
320000,0.000548,0.000980,0.001854,0.007202,0.000781,0.000734,0.000745,0.002237,0.001529,0.001354
320100,0.000541,0.001004,0.001852,0.006987,0.000779,0.000753,0.000753,0.002233,0.001490,0.001319
320200,0.000518,0.001006,0.001826,0.006144,0.000774,0.000756,0.000742,0.002220,0.001525,0.001304
320300,0.000506,0.000969,0.001822,0.006904,0.000802,0.000732,0.000753,0.002248,0.001491,0.001466
320400,0.000525,0.001053,0.001831,0.006482,0.000777,0.000759,0.000748,0.002238,0.001526,0.001285
320500,0.000508,0.000984,0.001820,0.006894,0.000778,0.000749,0.000766,0.002219,0.001515,0.001378
320600,0.000508,0.000994,0.001890,0.007902,0.000779,0.000734,0.000742,0.002245,0.001467,0.001355
320700,0.000537,0.001020,0.001832,0.006995,0.000780,0.000727,0.000767,0.002231,0.001533,0.001308
320800,0.000525,0.001018,0.001828,0.006904,0.000783,0.000754,0.000747,0.002220,0.001495,0.001463
320900,0.000534,0.001002,0.001861,0.006680,0.000776,0.000739,0.000746,0.002198,0.001507,0.001337
321000,0.000516,0.001015,0.001852,0.006994,0.000784,0.000743,0.000757,0.002248,0.001491,0.001314
321100,0.000536,0.000992,0.001831,0.006996,0.000777,0.000741,0.000746,0.002244,0.001567,0.001390
321200,0.000539,0.000964,0.001856,0.006790,0.000783,0.000754,0.000749,0.002244,0.001463,0.001356
321300,0.000522,0.001037,0.001832,0.006783,0.000785,0.000739,0.000768,0.002248,0.001523,0.001354
321400,0.000546,0.001033,0.001838,0.006576,0.000781,0.000739,0.000756,0.002216,0.001494,0.001335
321500,0.000516,0.001002,0.001869,0.006254,0.000797,0.000750,0.000768,0.002242,0.001465,0.001215
321600,0.000563,0.000983,0.001810,0.007087,0.000789,0.000756,0.000755,0.002241,0.001483,0.001356
321700,0.000517,0.000967,0.001839,0.006058,0.000767,0.000735,0.000744,0.002235,0.001492,0.001417
321800,0.000544,0.000954,0.001854,0.006927,0.000786,0.000759,0.000753,0.002237,0.001589,0.001437
321900,0.000546,0.001057,0.001848,0.007372,0.000808,0.000745,0.000748,0.002239,0.001461,0.001486
322000,0.000561,0.001017,0.001900,0.006607,0.000801,0.000754,0.000775,0.002226,0.001528,0.001442
322100,0.000550,0.000984,0.001845,0.007441,0.000774,0.000751,0.000786,0.002253,0.001557,0.001338
322200,0.000543,0.001014,0.001867,0.007619,0.000779,0.000735,0.000759,0.002200,0.001513,0.001422
322300,0.000532,0.001028,0.001832,0.007319,0.000757,0.000744,0.000754,0.002260,0.001501,0.001479
322400,0.000523,0.000971,0.001850,0.006584,0.000776,0.000736,0.000766,0.002248,0.001492,0.001390
322500,0.000526,0.001055,0.001823,0.007304,0.000763,0.000757,0.000747,0.002215,0.001513,0.001377
322600,0.000502,0.000998,0.001840,0.006475,0.000773,0.000728,0.000736,0.002255,0.001481,0.001365
322700,0.000522,0.000981,0.001865,0.007284,0.000787,0.000739,0.000753,0.002240,0.001451,0.001356
322800,0.000514,0.000977,0.001845,0.006792,0.000790,0.000763,0.000751,0.002227,0.001500,0.001259
322900,0.000535,0.001012,0.001837,0.006584,0.000782,0.000747,0.000765,0.002252,0.001505,0.001341
323000,0.000533,0.001094,0.001855,0.006689,0.000780,0.000737,0.000758,0.002246,0.001492,0.001354
323100,0.000542,0.000985,0.001846,0.006582,0.000776,0.000756,0.000766,0.002243,0.001542,0.001331
323200,0.000526,0.001041,0.001822,0.007212,0.000770,0.000748,0.000744,0.002210,0.001483,0.001424
323300,0.000515,0.001049,0.001880,0.007107,0.000768,0.000739,0.000739,0.002254,0.001550,0.001379
323400,0.000516,0.001007,0.001855,0.007108,0.000767,0.000731,0.000752,0.002262,0.001477,0.001355
323500,0.000530,0.000992,0.001819,0.006675,0.000765,0.000745,0.000758,0.002242,0.001535,0.001314
323600,0.000524,0.001006,0.001853,0.007226,0.000789,0.000754,0.000736,0.002254,0.001525,0.001383
323700,0.000521,0.001045,0.001883,0.006888,0.000781,0.000739,0.000741,0.002259,0.001539,0.001291
323800,0.000541,0.001014,0.001853,0.005729,0.000775,0.000734,0.000759,0.002254,0.001472,0.001447
323900,0.000543,0.001014,0.001823,0.006769,0.000772,0.000739,0.000754,0.002251,0.001511,0.001444
324000,0.000511,0.000962,0.001859,0.006977,0.000781,0.000752,0.000769,0.002248,0.001451,0.001400
324100,0.000537,0.000968,0.001842,0.006677,0.000771,0.000733,0.000751,0.002226,0.001486,0.001397
324200,0.000519,0.001057,0.001852,0.007213,0.000779,0.000760,0.000741,0.002244,0.001492,0.001371
324300,0.000529,0.001067,0.001825,0.006482,0.000796,0.000761,0.000765,0.002226,0.001537,0.001485
324400,0.000525,0.001032,0.001840,0.007003,0.000775,0.000748,0.000744,0.002228,0.001510,0.001422
324500,0.000523,0.000969,0.001852,0.006901,0.000785,0.000755,0.000751,0.002223,0.001498,0.001486
324600,0.000545,0.000999,0.001824,0.006789,0.000776,0.000745,0.000765,0.002226,0.001495,0.001253
324700,0.000533,0.001014,0.001846,0.006981,0.000780,0.000739,0.000749,0.002235,0.001566,0.001342
324800,0.000543,0.001064,0.001878,0.006488,0.000777,0.000751,0.000745,0.002245,0.001509,0.001363
324900,0.000510,0.001016,0.001841,0.006160,0.000756,0.000741,0.000750,0.002219,0.001447,0.001391
325000,0.000554,0.000994,0.001872,0.007121,0.000786,0.000749,0.000751,0.002224,0.001496,0.001487
325100,0.000545,0.001098,0.001829,0.007406,0.000787,0.000758,0.000772,0.002246,0.001501,0.001309
325200,0.000597,0.001032,0.001841,0.007330,0.000779,0.000772,0.000750,0.002230,0.001530,0.001385
325300,0.000525,0.001035,0.001862,0.006695,0.000786,0.000755,0.000769,0.002232,0.001506,0.001504
325400,0.000539,0.001017,0.001855,0.006986,0.000758,0.000754,0.000744,0.002224,0.001527,0.001303
325500,0.000543,0.001023,0.001877,0.006721,0.000770,0.000747,0.000755,0.002243,0.001531,0.001475
325600,0.000521,0.001071,0.001881,0.006575,0.000766,0.000720,0.000758,0.002253,0.001553,0.001370
325700,0.000519,0.001008,0.001821,0.006062,0.000790,0.000742,0.000749,0.002225,0.001514,0.001578
325800,0.000540,0.001006,0.001875,0.007113,0.000780,0.000746,0.000753,0.002236,0.001475,0.001401
325900,0.000541,0.001022,0.001860,0.006064,0.000789,0.000737,0.000745,0.002238,0.001505,0.001438
326000,0.000510,0.001016,0.001841,0.006268,0.000769,0.000759,0.000753,0.002252,0.001502,0.001335
326100,0.000533,0.001005,0.001835,0.006910,0.000760,0.000733,0.000747,0.002216,0.001533,0.001428
326200,0.000514,0.000974,0.001871,0.006685,0.000788,0.000759,0.000750,0.002226,0.001533,0.001412
326300,0.000512,0.000999,0.001838,0.006748,0.000769,0.000752,0.000740,0.002228,0.001537,0.001368
326400,0.000521,0.001006,0.001842,0.007758,0.000781,0.000749,0.000739,0.002248,0.001508,0.001320
326500,0.000522,0.001052,0.001859,0.006152,0.000784,0.000727,0.000755,0.002249,0.001540,0.001522
326600,0.000518,0.001072,0.001849,0.006775,0.000792,0.000756,0.000740,0.002232,0.001524,0.001459
326700,0.000523,0.001027,0.001854,0.007328,0.000782,0.000728,0.000759,0.002202,0.001561,0.001398
326800,0.000541,0.001041,0.001867,0.006390,0.000771,0.000734,0.000756,0.002234,0.001448,0.001355
326900,0.000534,0.001026,0.001838,0.006789,0.000781,0.000736,0.000773,0.002255,0.001526,0.001328
327000,0.000531,0.001004,0.001858,0.006479,0.000786,0.000739,0.000772,0.002240,0.001514,0.001492
327100,0.000517,0.001022,0.001868,0.007324,0.000756,0.000765,0.000751,0.002233,0.001482,0.001285
327200,0.000517,0.001015,0.001872,0.006565,0.000769,0.000738,0.000769,0.002258,0.001515,0.001475
327300,0.000518,0.001075,0.001874,0.006784,0.000776,0.000741,0.000758,0.002211,0.001487,0.001287
327400,0.000546,0.000966,0.001826,0.006412,0.000759,0.000740,0.000757,0.002245,0.001504,0.001368
327500,0.000520,0.001000,0.001859,0.007509,0.000790,0.000735,0.000754,0.002244,0.001499,0.001466
327600,0.000526,0.001064,0.001857,0.006874,0.000793,0.000761,0.000755,0.002240,0.001529,0.001440
327700,0.000506,0.001029,0.001832,0.006676,0.000759,0.000721,0.000739,0.002241,0.001477,0.001511
327800,0.000537,0.000998,0.001851,0.006663,0.000773,0.000725,0.000737,0.002255,0.001464,0.001275
327900,0.000528,0.001003,0.001828,0.007304,0.000783,0.000770,0.000750,0.002218,0.001500,0.001325
328000,0.000534,0.001026,0.001821,0.006373,0.000791,0.000717,0.000730,0.002230,0.001492,0.001451
328100,0.000543,0.001003,0.001824,0.006783,0.000782,0.000714,0.000753,0.002237,0.001524,0.001482
328200,0.000517,0.001012,0.001859,0.006887,0.000781,0.000774,0.000766,0.002240,0.001484,0.001302
328300,0.000532,0.001097,0.001883,0.006587,0.000781,0.000727,0.000756,0.002244,0.001516,0.001372
328400,0.000528,0.001028,0.001847,0.007143,0.000779,0.000738,0.000724,0.002239,0.001501,0.001279
328500,0.000518,0.001009,0.001825,0.006682,0.000768,0.000767,0.000732,0.002227,0.001521,0.001393
328600,0.000516,0.001007,0.001872,0.006872,0.000770,0.000740,0.000758,0.002260,0.001508,0.001424
328700,0.000525,0.001034,0.001912,0.006451,0.000785,0.000725,0.000749,0.002234,0.001501,0.001180
328800,0.000520,0.000996,0.001838,0.006375,0.000782,0.000745,0.000766,0.002259,0.001497,0.001273
328900,0.000509,0.001001,0.001872,0.007218,0.000773,0.000738,0.000757,0.002235,0.001523,0.001428
329000,0.000517,0.001000,0.001821,0.006878,0.000803,0.000740,0.000767,0.002211,0.001496,0.001287
329100,0.000528,0.000987,0.001869,0.006363,0.000792,0.000745,0.000743,0.002209,0.001526,0.001323
329200,0.000556,0.001001,0.001813,0.007016,0.000769,0.000730,0.000749,0.002243,0.001544,0.001542
329300,0.000525,0.001000,0.001859,0.006386,0.000789,0.000750,0.000751,0.002249,0.001515,0.001405
329400,0.000537,0.001052,0.001845,0.006690,0.000783,0.000726,0.000745,0.002223,0.001511,0.001378
329500,0.000520,0.001035,0.001846,0.006473,0.000786,0.000744,0.000779,0.002244,0.001523,0.001496
329600,0.000527,0.001019,0.001852,0.006999,0.000773,0.000765,0.000753,0.002218,0.001558,0.001340
329700,0.000516,0.000981,0.001833,0.007430,0.000770,0.000740,0.000744,0.002238,0.001508,0.001403
329800,0.000529,0.001015,0.001843,0.006287,0.000768,0.000744,0.000758,0.002243,0.001498,0.001353
329900,0.000528,0.001011,0.001869,0.007115,0.000784,0.000721,0.000740,0.002242,0.001498,0.001288
330000,0.000521,0.000996,0.001842,0.007064,0.000768,0.000746,0.000738,0.002238,0.001546,0.001479
330100,0.000542,0.001036,0.001870,0.006795,0.000776,0.000735,0.000738,0.002241,0.001492,0.001265
330200,0.000512,0.000959,0.001856,0.007101,0.000767,0.000735,0.000741,0.002252,0.001488,0.001417
330300,0.000520,0.001073,0.001900,0.007337,0.000766,0.000727,0.000760,0.002222,0.001523,0.001368
330400,0.000536,0.001053,0.001856,0.006696,0.000778,0.000758,0.000778,0.002247,0.001504,0.001446
330500,0.000544,0.001019,0.001821,0.006570,0.000795,0.000750,0.000763,0.002239,0.001522,0.001304
330600,0.000525,0.001062,0.001854,0.005935,0.000785,0.000752,0.000768,0.002235,0.001504,0.001453
330700,0.000529,0.000954,0.001854,0.007194,0.000763,0.000740,0.000724,0.002232,0.001456,0.001362
330800,0.000518,0.001010,0.001870,0.006278,0.000791,0.000758,0.000723,0.002248,0.001508,0.001362
330900,0.000528,0.001030,0.001861,0.006557,0.000774,0.000748,0.000757,0.002261,0.001488,0.001381
331000,0.000522,0.001054,0.001846,0.006056,0.000785,0.000737,0.000731,0.002221,0.001529,0.001419
331100,0.000540,0.000980,0.001860,0.007010,0.000774,0.000733,0.000759,0.002259,0.001465,0.001388
331200,0.000528,0.001005,0.001844,0.006290,0.000777,0.000761,0.000747,0.002234,0.001476,0.001436
331300,0.000526,0.001124,0.001859,0.006797,0.000770,0.000730,0.000770,0.002249,0.001511,0.001383
331400,0.000531,0.001048,0.001869,0.006796,0.000770,0.000759,0.000746,0.002223,0.001555,0.001349
331500,0.000528,0.000980,0.001851,0.007106,0.000782,0.000745,0.000764,0.002207,0.001497,0.001382
331600,0.000538,0.000995,0.001894,0.006486,0.000767,0.000754,0.000756,0.002260,0.001531,0.001364
331700,0.000527,0.000971,0.001871,0.007087,0.000767,0.000739,0.000729,0.002249,0.001488,0.001396
331800,0.000540,0.001030,0.001834,0.006877,0.000781,0.000745,0.000762,0.002235,0.001526,0.001312
331900,0.000535,0.001045,0.001872,0.006909,0.000777,0.000737,0.000757,0.002210,0.001532,0.001468
332000,0.000531,0.001032,0.001845,0.006880,0.000772,0.000741,0.000776,0.002225,0.001550,0.001404
332100,0.000526,0.001083,0.001833,0.006261,0.000770,0.000753,0.000741,0.002248,0.001499,0.001355
332200,0.000529,0.001007,0.001866,0.006371,0.000793,0.000735,0.000749,0.002240,0.001461,0.001429
332300,0.000530,0.001016,0.001835,0.006477,0.000754,0.000760,0.000748,0.002217,0.001550,0.001313
332400,0.000543,0.001010,0.001856,0.006876,0.000781,0.000745,0.000748,0.002259,0.001522,0.001321
332500,0.000509,0.001116,0.001874,0.006682,0.000781,0.000754,0.000789,0.002226,0.001509,0.001340
332600,0.000530,0.000999,0.001847,0.006681,0.000777,0.000764,0.000750,0.002256,0.001479,0.001428
332700,0.000509,0.001010,0.001848,0.006265,0.000789,0.000749,0.000755,0.002238,0.001520,0.001416
332800,0.000534,0.000994,0.001862,0.006046,0.000786,0.000744,0.000748,0.002197,0.001556,0.001424
332900,0.000521,0.001016,0.001843,0.006761,0.000781,0.000756,0.000763,0.002221,0.001485,0.001376
333000,0.000527,0.001034,0.001870,0.006791,0.000782,0.000754,0.000752,0.002199,0.001568,0.001453
333100,0.000512,0.001019,0.001819,0.006800,0.000768,0.000756,0.000745,0.002259,0.001532,0.001238
333200,0.000513,0.001009,0.001841,0.006662,0.000777,0.000740,0.000758,0.002246,0.001540,0.001469
333300,0.000522,0.001036,0.001806,0.006463,0.000804,0.000748,0.000763,0.002251,0.001507,0.001428
333400,0.000529,0.001054,0.001856,0.007210,0.000767,0.000741,0.000735,0.002217,0.001486,0.001439
333500,0.000530,0.001037,0.001878,0.006904,0.000805,0.000758,0.000765,0.002231,0.001527,0.001311
333600,0.000543,0.001038,0.001834,0.007214,0.000788,0.000747,0.000744,0.002260,0.001508,0.001335
333700,0.000534,0.001104,0.001828,0.006899,0.000768,0.000741,0.000758,0.002245,0.001510,0.001397
333800,0.000522,0.000954,0.001881,0.007001,0.000787,0.000746,0.000747,0.002227,0.001574,0.001308
333900,0.000530,0.001016,0.001863,0.006448,0.000777,0.000757,0.000735,0.002230,0.001556,0.001415
334000,0.000505,0.001031,0.001876,0.006382,0.000760,0.000755,0.000754,0.002244,0.001520,0.001387
334100,0.000548,0.001083,0.001823,0.007206,0.000786,0.000737,0.000752,0.002238,0.001526,0.001313
334200,0.000526,0.001071,0.001851,0.006915,0.000782,0.000738,0.000769,0.002230,0.001533,0.001389
334300,0.000514,0.001023,0.001842,0.006674,0.000773,0.000768,0.000742,0.002258,0.001495,0.001478
334400,0.000540,0.001028,0.001861,0.006773,0.000784,0.000724,0.000751,0.002233,0.001472,0.001445
334500,0.000516,0.001040,0.001864,0.008163,0.000779,0.000751,0.000745,0.002251,0.001504,0.001400
334600,0.000532,0.000988,0.001841,0.007009,0.000785,0.000742,0.000782,0.002233,0.001531,0.001455
334700,0.000523,0.000982,0.001832,0.007053,0.000778,0.000753,0.000756,0.002221,0.001535,0.001465
334800,0.000566,0.001055,0.001867,0.030339,0.000804,0.000812,0.000758,0.002213,0.001519,0.001374
334900,0.000529,0.001087,0.001845,0.006444,0.000774,0.000747,0.000745,0.002247,0.001507,0.001390
335000,0.000536,0.000984,0.001843,0.007038,0.000767,0.000762,0.000748,0.002256,0.001522,0.001366
335100,0.000531,0.001022,0.001859,0.006385,0.000772,0.000735,0.000755,0.002226,0.001548,0.001344
335200,0.000523,0.001012,0.001858,0.006163,0.000782,0.000739,0.000733,0.002222,0.001505,0.001537
335300,0.000517,0.001077,0.001897,0.006702,0.000771,0.000742,0.000764,0.002237,0.001508,0.001393
335400,0.000520,0.001000,0.001819,0.007222,0.000783,0.000748,0.000757,0.002251,0.001489,0.001403
335500,0.000536,0.000973,0.001867,0.006706,0.000786,0.000742,0.000754,0.002225,0.001550,0.001329
335600,0.000531,0.001021,0.001822,0.006800,0.000774,0.000747,0.000755,0.002229,0.001465,0.001419
335700,0.000541,0.001002,0.001859,0.006806,0.000755,0.000759,0.000736,0.002257,0.001473,0.001449
335800,0.000533,0.000983,0.001867,0.006689,0.000784,0.000725,0.000748,0.002222,0.001450,0.001304
335900,0.000540,0.000997,0.001843,0.006496,0.000783,0.000764,0.000776,0.002249,0.001534,0.001446
336000,0.000529,0.001038,0.001840,0.006809,0.000762,0.000749,0.000744,0.002228,0.001494,0.001295
336100,0.000525,0.001010,0.001867,0.007005,0.000769,0.000744,0.000761,0.002247,0.001501,0.001297
336200,0.000515,0.000972,0.001859,0.007102,0.000771,0.000765,0.000748,0.002224,0.001517,0.001369
336300,0.000516,0.001045,0.001817,0.007095,0.000773,0.000745,0.000769,0.002257,0.001496,0.001489
336400,0.000541,0.000970,0.001849,0.006088,0.000767,0.000730,0.000758,0.002234,0.001514,0.001346
336500,0.000518,0.000992,0.001820,0.007206,0.000798,0.000746,0.000765,0.002230,0.001490,0.001379
336600,0.000544,0.000984,0.001834,0.006899,0.000783,0.000754,0.000725,0.002204,0.001498,0.001424
336700,0.000509,0.001027,0.001838,0.006887,0.000784,0.000741,0.000745,0.002232,0.001481,0.001437
336800,0.000540,0.001013,0.001880,0.006906,0.000787,0.000734,0.000765,0.002255,0.001502,0.001335
336900,0.000507,0.001062,0.001818,0.007014,0.000750,0.000732,0.000744,0.002227,0.001510,0.001379
337000,0.000542,0.001010,0.001832,0.006677,0.000775,0.000748,0.000759,0.002257,0.001517,0.001330
337100,0.000539,0.000989,0.001859,0.007114,0.000770,0.000738,0.000771,0.002238,0.001539,0.001354
337200,0.000522,0.000997,0.001843,0.006890,0.000764,0.000752,0.000759,0.002235,0.001503,0.001366
337300,0.000532,0.001023,0.001844,0.006475,0.000776,0.000757,0.000772,0.002236,0.001518,0.001341
337400,0.000524,0.001026,0.001813,0.006689,0.000766,0.000741,0.000726,0.002221,0.001504,0.001352
337500,0.000530,0.000990,0.001849,0.006568,0.000769,0.000751,0.000758,0.002231,0.001516,0.001358
337600,0.000546,0.000963,0.001822,0.006472,0.000780,0.000751,0.000745,0.002255,0.001472,0.001369
337700,0.000522,0.000981,0.001817,0.007284,0.000783,0.000750,0.000739,0.002222,0.001477,0.001451
337800,0.000523,0.000998,0.001853,0.006810,0.000779,0.000753,0.000750,0.002253,0.001473,0.001387
337900,0.000500,0.000979,0.001844,0.006913,0.000773,0.000775,0.000737,0.002258,0.001488,0.001288
338000,0.000532,0.000993,0.001870,0.006886,0.000771,0.000740,0.000764,0.002264,0.001484,0.001385
338100,0.000532,0.000947,0.001824,0.007645,0.000772,0.000731,0.000768,0.002247,0.001502,0.001287
338200,0.000531,0.001053,0.001855,0.007529,0.000777,0.000748,0.000762,0.002210,0.001501,0.001365
338300,0.000523,0.001032,0.001828,0.006163,0.000782,0.000765,0.000757,0.002214,0.001524,0.001261
338400,0.000524,0.000972,0.001831,0.006581,0.000777,0.000753,0.000739,0.002247,0.001548,0.001365
338500,0.000534,0.001046,0.001889,0.007021,0.000767,0.000739,0.000745,0.002209,0.001550,0.001370
338600,0.000541,0.001029,0.001882,0.006771,0.000785,0.000754,0.000763,0.002216,0.001524,0.001414
338700,0.000534,0.001026,0.001859,0.006071,0.000787,0.000733,0.000755,0.002241,0.001513,0.001442
338800,0.000535,0.000997,0.001807,0.006277,0.000788,0.000769,0.000775,0.002236,0.001496,0.001472
338900,0.000509,0.001007,0.001872,0.007218,0.000763,0.000735,0.000743,0.002221,0.001517,0.001527
339000,0.000526,0.001028,0.001857,0.006916,0.000781,0.000743,0.000760,0.002238,0.001503,0.001364
